t,ax,ay,az,gx,gy,gz,m1,m2,m3,q0,q1,q2,q3,y,p,r
89191964,746.58,-593.26,-135.38,-11.18,17.40,73.27,14,66,266,0.30,-0.72,0.26,-0.58,-56.49,-42.29,-102.34
89213404,792.36,-614.26,-115.23,-7.26,17.94,76.68,14,66,266,0.30,-0.71,0.26,-0.58,-57.02,-41.95,-101.82
89234028,813.35,-676.15,-126.83,-5.29,18.39,77.48,14,66,266,0.30,-0.71,0.27,-0.58,-57.52,-41.52,-101.21
89254728,785.40,-717.41,-159.18,-7.98,19.51,74.99,14,66,266,0.30,-0.71,0.27,-0.58,-57.92,-40.85,-100.79
89275368,757.69,-702.88,-160.28,-12.32,19.96,73.32,14,66,266,0.31,-0.70,0.28,-0.58,-58.22,-40.10,-100.65
89296048,772.95,-674.68,-162.96,-16.17,18.98,71.66,14,66,266,0.31,-0.70,0.28,-0.58,-58.48,-39.53,-100.70
89317432,776.61,-640.14,-174.56,-16.68,16.64,65.86,14,66,266,0.31,-0.70,0.29,-0.58,-58.68,-39.12,-100.88
89338088,781.13,-657.71,-161.13,-16.20,14.76,59.91,14,66,266,0.31,-0.70,0.29,-0.58,-58.84,-38.92,-101.02
89358732,771.73,-670.53,-156.86,-12.12,12.63,49.68,14,66,266,0.31,-0.70,0.29,-0.58,-58.93,-38.94,-101.07
89379408,741.46,-680.18,-158.81,-9.05,14.09,46.55,14,66,266,0.31,-0.70,0.29,-0.58,-58.97,-38.91,-101.10
89400004,740.97,-740.97,-129.76,-6.81,13.23,40.31,14,66,266,0.31,-0.70,0.29,-0.58,-59.04,-38.88,-100.88
89421356,717.90,-736.21,-120.12,-5.53,10.11,33.21,14,66,266,0.31,-0.70,0.29,-0.58,-59.09,-38.91,-100.51
89441956,715.09,-731.20,-111.08,-6.10,7.90,31.42,14,66,266,0.31,-0.70,0.29,-0.58,-59.08,-39.00,-100.18
89462480,685.06,-745.00,-112.79,-5.42,4.39,26.86,14,66,266,0.31,-0.70,0.29,-0.58,-58.99,-39.02,-99.90
89482956,666.26,-757.81,-97.17,-5.38,2.99,22.49,14,66,266,0.32,-0.70,0.28,-0.58,-58.89,-38.93,-99.56
89503424,614.26,-776.37,-88.87,-5.16,0.64,16.57,14,66,266,0.32,-0.69,0.28,-0.58,-58.77,-38.60,-99.19
89521116,585.82,-775.27,-87.65,-4.45,-0.63,12.90,14,66,266,0.33,-0.69,0.28,-0.58,-58.66,-38.17,-98.86
89541624,578.61,-776.00,-73.85,-2.34,-2.69,3.89,14,66,266,0.33,-0.69,0.28,-0.58,-58.52,-37.77,-98.46
89559248,580.69,-769.53,-65.55,0.59,-4.49,-3.98,14,66,266,0.33,-0.69,0.28,-0.58,-58.41,-37.65,-97.96
89580472,567.50,-740.60,-85.45,5.26,-4.12,-10.98,14,66,266,0.34,-0.69,0.27,-0.58,-58.15,-37.73,-97.66
89598160,592.90,-804.08,-69.46,4.39,-5.82,-17.07,14,66,266,0.34,-0.69,0.27,-0.58,-57.95,-37.86,-97.38
89618616,559.94,-824.71,-69.82,4.10,-8.16,-25.60,14,66,266,0.34,-0.69,0.27,-0.58,-57.70,-37.83,-97.08
89639104,547.36,-817.87,-64.33,2.98,-9.54,-32.81,14,66,266,0.35,-0.69,0.26,-0.58,-57.46,-37.77,-96.83
89660364,580.57,-725.59,-70.80,4.65,-8.16,-37.09,14,66,266,0.35,-0.69,0.26,-0.58,-57.13,-38.23,-96.74
89680876,621.83,-724.37,-50.29,5.14,-6.81,-39.86,14,66,266,0.35,-0.69,0.25,-0.58,-56.91,-39.26,-96.51
89701360,632.08,-701.78,-87.04,10.43,-8.26,-53.12,14,66,266,0.34,-0.70,0.24,-0.58,-56.54,-40.43,-96.57
89721868,667.72,-664.06,-82.28,12.63,-8.48,-57.08,14,66,266,0.34,-0.70,0.23,-0.59,-56.13,-41.98,-96.66
89742380,697.02,-688.84,-122.68,13.06,-7.76,-57.85,14,66,266,0.33,-0.70,0.22,-0.59,-55.66,-43.51,-96.89
89763680,683.47,-691.04,-145.26,4.82,-2.04,-59.86,14,66,266,0.32,-0.71,0.21,-0.59,-55.13,-44.76,-97.44
89784236,715.94,-704.83,-131.23,0.24,-3.05,-63.01,14,66,266,0.32,-0.71,0.20,-0.59,-54.69,-45.95,-98.01
89804764,770.39,-691.04,-88.87,-1.82,-9.83,-75.16,14,66,266,0.31,-0.72,0.19,-0.60,-54.27,-47.44,-98.48
89825232,814.45,-680.79,-44.80,-2.35,-18.44,-89.65,14,66,266,0.30,-0.72,0.18,-0.60,-53.99,-49.35,-98.57
89857164,889.16,-652.83,6.96,2.36,-26.52,-104.39,14,66,266,0.28,-0.72,0.15,-0.62,-53.86,-53.75,-97.77
89877688,845.21,-565.19,-142.94,19.05,-24.06,-112.68,14,66,266,0.27,-0.73,0.13,-0.62,-52.54,-56.15,-99.12
89898328,772.46,-564.21,-182.13,23.52,-26.07,-112.12,14,66,266,0.26,-0.73,0.11,-0.62,-50.90,-58.02,-100.81
89919016,799.93,-551.76,-198.00,22.32,-30.26,-126.91,14,66,266,0.25,-0.74,0.10,-0.62,-48.90,-59.89,-102.93
89940464,922.61,-576.54,-181.03,14.47,-44.28,-152.05,14,66,266,0.24,-0.74,0.08,-0.62,-46.98,-62.13,-104.99
89961176,928.59,-545.17,-240.84,12.62,-36.15,-158.51,14,66,266,0.22,-0.75,0.06,-0.62,-43.81,-64.48,-108.82
89981868,891.60,-435.67,-285.40,18.42,-26.48,-140.72,14,66,266,0.21,-0.76,0.04,-0.62,-40.38,-66.70,-113.00
90003292,850.22,-387.45,-276.25,12.40,-21.33,-129.46,14,66,266,0.19,-0.76,0.02,-0.61,-36.55,-68.50,-117.73
90024032,898.19,-367.55,-242.68,5.86,-21.42,-136.10,14,66,266,0.18,-0.77,0.01,-0.61,-32.71,-70.12,-122.69
90044688,959.11,-344.24,-238.04,-0.67,-25.26,-148.86,14,66,266,0.16,-0.77,-0.01,-0.61,-27.98,-71.79,-128.99
90065444,957.76,-333.37,-214.72,2.98,-26.03,-150.40,14,66,266,0.15,-0.78,-0.02,-0.61,-22.93,-73.21,-135.67
90086184,948.49,-317.87,-213.01,17.86,-26.73,-148.22,14,66,266,0.14,-0.78,-0.04,-0.61,-17.58,-74.27,-142.47
90107748,979.74,-281.37,-249.63,26.49,-24.01,-151.34,14,66,266,0.13,-0.78,-0.06,-0.61,-11.22,-75.04,-150.39
90128572,989.50,-243.77,-265.26,22.91,-23.15,-152.28,14,66,266,0.11,-0.78,-0.07,-0.61,-4.21,-75.52,-159.18
90149296,970.83,-157.71,-285.28,8.71,-22.42,-147.26,14,66,266,0.10,-0.78,-0.09,-0.61,3.28,-75.57,-168.89
90170732,951.42,-80.20,-287.35,-5.65,-19.30,-136.09,14,66,266,0.08,-0.79,-0.10,-0.60,10.83,-75.14,-178.99
90191460,980.10,-60.79,-262.45,-12.48,-15.92,-131.25,14,66,266,0.07,-0.79,-0.11,-0.60,16.92,-74.60,172.53
90212188,952.64,45.04,-249.02,-14.22,-12.35,-121.56,14,66,266,0.05,-0.79,-0.12,-0.60,22.55,-73.95,164.46
90232872,874.88,194.34,-206.42,-11.70,-12.25,-109.93,14,66,266,0.03,-0.78,-0.14,-0.61,29.13,-72.94,155.04
90253588,867.19,376.95,-178.96,-4.35,-12.11,-86.62,14,66,266,0.00,-0.78,-0.15,-0.61,35.45,-71.42,146.12
90274988,917.48,389.28,-207.89,12.54,-10.02,-59.99,14,66,266,-0.02,-0.78,-0.16,-0.61,40.16,-69.87,139.43
90295656,871.95,347.66,-252.08,19.74,-7.48,-42.92,14,66,266,-0.03,-0.78,-0.17,-0.61,42.52,-68.52,136.08
90316312,815.80,254.27,-306.03,10.86,-4.65,-10.82,14,66,266,-0.03,-0.78,-0.18,-0.60,42.52,-67.76,135.90
90336952,822.14,257.32,-302.37,-2.47,-2.11,11.22,14,66,266,-0.04,-0.78,-0.17,-0.60,41.61,-67.45,136.65
90357604,867.31,297.97,-242.92,-14.13,1.30,39.77,14,66,266,-0.04,-0.78,-0.17,-0.60,40.66,-67.66,136.90
90379032,948.85,286.99,-175.17,-8.96,2.85,58.27,14,66,266,-0.04,-0.78,-0.15,-0.60,39.89,-68.63,136.65
90399628,965.09,194.95,-120.36,0.46,3.39,66.50,14,66,266,-0.04,-0.78,-0.14,-0.61,38.90,-70.54,137.00
90416592,929.57,-23.80,-132.20,11.60,4.19,69.41,14,66,266,-0.02,-0.78,-0.12,-0.62,35.55,-72.38,141.30
90437128,830.20,-231.08,-187.62,35.55,6.17,61.38,14,66,266,-0.00,-0.78,-0.11,-0.62,29.93,-74.09,149.15
90454916,823.36,-76.78,-214.72,46.70,6.86,52.90,14,66,266,0.01,-0.78,-0.10,-0.62,24.79,-75.12,156.50
90475412,893.31,1.83,-239.26,44.80,4.98,50.62,14,66,266,0.03,-0.78,-0.09,-0.62,20.15,-75.66,163.13
90495912,937.01,9.77,-271.24,39.84,7.10,43.88,14,66,266,0.04,-0.78,-0.09,-0.62,15.88,-75.87,169.16
90516468,948.97,-17.09,-275.51,23.84,11.84,33.29,14,66,266,0.05,-0.78,-0.08,-0.61,12.78,-76.00,173.41
90537868,900.88,-128.91,-255.25,-2.40,15.03,26.11,14,66,266,0.05,-0.78,-0.07,-0.61,8.49,-76.15,178.90
90558492,921.26,-50.66,-210.82,-16.38,17.07,20.45,14,66,266,0.06,-0.78,-0.06,-0.62,4.89,-76.42,-176.97
90579012,1078.00,135.01,-229.13,-21.46,15.42,12.15,14,66,266,0.05,-0.78,-0.06,-0.62,5.56,-76.92,-178.81
90599696,1135.62,289.06,-234.62,-18.37,14.33,-0.50,14,66,266,0.04,-0.78,-0.06,-0.62,9.10,-77.37,175.72
90620268,1047.24,494.38,-384.16,-8.58,19.23,-6.96,14,66,266,0.02,-0.78,-0.06,-0.63,13.83,-77.28,169.02
90641704,1553.71,763.43,-535.77,-7.98,28.56,12.40,14,66,266,0.02,-0.78,-0.07,-0.63,17.35,-77.01,164.02
90662400,1405.27,393.68,-239.99,-2.57,13.70,20.86,14,66,266,0.01,-0.77,-0.07,-0.63,20.47,-77.24,159.42
90683088,595.58,129.03,-171.26,14.62,14.56,9.70,14,66,266,0.00,-0.77,-0.07,-0.63,22.34,-77.04,156.92
90703704,582.89,-83.62,-109.50,12.37,20.11,19.97,14,66,266,0.01,-0.77,-0.07,-0.63,19.43,-77.61,160.89
90724284,1111.82,-225.95,-90.70,3.98,26.02,30.84,14,66,266,0.02,-0.77,-0.06,-0.64,13.27,-79.10,169.05
90745560,1232.06,-9.40,-106.81,1.71,27.49,17.94,14,66,266,0.03,-0.76,-0.05,-0.65,7.72,-80.75,176.12
90766008,974.24,105.83,-152.95,18.75,24.70,9.51,14,66,266,0.03,-0.76,-0.05,-0.65,9.11,-81.49,174.24
90786448,912.84,19.90,-102.29,36.29,22.60,10.31,14,66,266,0.03,-0.75,-0.05,-0.66,10.95,-82.01,172.21
90806976,994.87,-94.85,-75.44,31.89,20.44,16.43,14,66,266,0.04,-0.75,-0.05,-0.66,4.64,-82.97,-179.06
90838876,1051.27,-108.15,-36.87,17.65,19.88,16.95,14,66,266,0.06,-0.74,-0.03,-0.67,-12.19,-84.40,-156.75
90859508,997.92,-65.43,-71.17,-7.26,21.40,9.57,14,66,266,0.06,-0.73,-0.03,-0.68,-19.71,-84.90,-147.29
90879840,990.84,-63.11,-117.92,-5.42,19.42,10.14,14,66,266,0.06,-0.73,-0.02,-0.68,-23.05,-84.86,-143.22
90900392,1022.34,-109.37,-67.99,-2.24,16.07,11.01,14,66,266,0.06,-0.73,-0.02,-0.68,-27.91,-84.67,-137.05
90921712,1021.36,-83.01,-6.84,-2.62,13.40,9.97,14,66,266,0.06,-0.73,-0.01,-0.68,-36.18,-84.61,-126.41
90942120,1014.16,-21.36,-12.57,-1.13,12.47,9.15,14,66,266,0.06,-0.72,-0.01,-0.69,-41.10,-85.24,-120.14
90962560,1010.38,-42.24,-50.66,1.27,11.51,5.68,14,66,266,0.06,-0.72,-0.01,-0.69,-42.23,-85.60,-118.78
90983040,1022.22,-117.68,-53.59,-0.14,10.92,4.23,14,66,266,0.06,-0.72,-0.01,-0.69,-44.29,-85.33,-116.19
91003616,1017.82,-106.08,-28.93,2.07,8.91,4.02,14,66,266,0.06,-0.72,-0.01,-0.69,-47.63,-84.97,-111.86
91024960,1041.87,-75.44,-11.60,2.11,7.64,3.43,14,66,266,0.06,-0.72,-0.00,-0.69,-50.66,-85.00,-107.91
91045448,1029.54,-85.82,-11.60,-0.04,6.59,1.63,14,66,266,0.06,-0.71,-0.00,-0.70,-53.42,-85.07,-104.37
91065760,1007.32,-92.16,-41.02,1.38,5.98,1.30,14,66,266,0.06,-0.71,-0.00,-0.70,-54.19,-84.92,-103.43
91086252,1008.06,-42.36,-45.78,4.15,5.40,1.69,14,66,266,0.06,-0.71,-0.00,-0.70,-52.93,-85.08,-105.09
91106712,1004.15,24.66,-11.96,4.75,3.20,2.47,14,66,266,0.06,-0.71,-0.01,-0.70,-51.90,-85.81,-106.42
91127116,994.63,44.07,-6.35,4.51,2.53,2.87,14,66,266,0.05,-0.71,-0.01,-0.70,-50.76,-86.68,-107.92
91147432,996.95,33.33,-43.09,4.84,2.33,3.16,14,66,266,0.05,-0.71,-0.02,-0.70,-46.53,-87.26,-113.50
91168604,1006.84,-22.95,-37.72,3.77,1.26,3.45,14,66,266,0.05,-0.71,-0.02,-0.70,-41.81,-87.46,-119.74
91186284,1005.25,-35.28,-21.97,3.61,0.82,3.48,14,66,266,0.05,-0.71,-0.02,-0.70,-41.87,-87.40,-119.70
91206704,1013.31,-50.05,-26.86,3.56,0.50,3.08,14,66,266,0.05,-0.71,-0.02,-0.70,-43.08,-87.30,-118.15
91227112,1009.52,-59.69,-46.26,2.48,0.05,2.40,14,66,266,0.05,-0.72,-0.02,-0.70,-42.38,-87.04,-119.11
91248276,1005.13,-57.86,-36.13,1.48,-1.09,3.12,14,66,266,0.05,-0.72,-0.01,-0.70,-41.82,-86.78,-119.91
91265904,1017.94,-54.57,-18.19,1.55,-1.32,3.72,14,66,266,0.05,-0.72,-0.01,-0.70,-42.99,-86.67,-118.43
91286320,1008.79,-41.26,-23.07,1.63,-1.69,3.17,14,66,266,0.05,-0.72,-0.01,-0.70,-43.80,-86.66,-117.42
91306764,1003.78,6.96,-19.17,0.09,-2.30,2.83,14,66,266,0.05,-0.72,-0.01,-0.70,-41.43,-87.02,-120.62
91327912,1000.00,-2.93,-23.19,1.79,-3.09,3.61,14,66,266,0.04,-0.72,-0.02,-0.70,-37.96,-87.34,-125.27
91348336,1002.20,-15.99,-39.31,3.82,-3.46,3.57,14,66,266,0.04,-0.72,-0.02,-0.70,-34.48,-87.41,-129.87
91369608,1000.49,-28.81,-48.10,3.43,-4.29,3.76,14,66,266,0.04,-0.72,-0.02,-0.69,-32.29,-87.19,-132.75
91390092,1000.24,-15.01,-31.37,1.74,-4.71,5.33,14,66,266,0.04,-0.72,-0.02,-0.69,-30.51,-87.15,-135.15
91410608,1007.69,-49.44,-41.50,1.17,-4.97,4.53,14,66,266,0.04,-0.72,-0.02,-0.69,-30.58,-86.94,-135.11
91431804,1012.70,-112.79,-58.72,0.58,-5.42,4.29,14,66,266,0.04,-0.72,-0.01,-0.69,-32.95,-86.48,-132.03
91452292,1007.69,-136.47,-66.28,-1.28,-5.26,4.04,14,66,266,0.05,-0.72,-0.01,-0.69,-35.83,-85.73,-128.28
91472800,1005.62,-66.28,-46.14,-5.77,-6.19,4.71,14,66,266,0.05,-0.72,-0.01,-0.69,-36.60,-85.39,-127.40
91493352,1010.99,-60.18,-32.10,-7.43,-6.59,5.04,14,66,266,0.05,-0.72,-0.00,-0.69,-37.09,-85.36,-126.93
91513836,1000.00,-18.80,-60.30,-4.19,-6.18,4.16,14,66,266,0.05,-0.73,-0.00,-0.69,-34.85,-85.40,-130.00
91534348,994.38,15.87,-71.17,-3.53,-7.13,4.76,14,66,266,0.04,-0.73,-0.01,-0.69,-29.93,-85.52,-136.58
91554768,999.63,24.17,-36.62,-5.49,-8.53,7.19,14,66,266,0.04,-0.73,-0.01,-0.69,-25.31,-85.85,-142.80
91576008,1012.57,-21.85,-5.25,-5.89,-8.93,8.19,14,66,266,0.04,-0.73,-0.01,-0.69,-23.95,-86.33,-144.73
91596508,1020.75,-53.71,3.66,-5.58,-9.79,8.54,14,66,266,0.04,-0.72,-0.01,-0.69,-30.02,-86.58,-136.84
91616976,1004.15,-120.24,-90.58,-3.24,-9.70,8.47,14,66,266,0.04,-0.72,-0.00,-0.69,-31.96,-85.89,-134.36
91637584,1016.36,-183.59,-114.26,-4.84,-10.34,7.08,14,66,266,0.04,-0.73,0.00,-0.68,-33.32,-84.92,-132.62
91658280,1009.28,-201.54,-99.73,-13.12,-12.39,11.55,14,66,266,0.05,-0.73,0.01,-0.68,-35.63,-83.81,-129.76
91679688,1004.03,-124.02,-42.48,-20.48,-12.55,12.47,14,66,266,0.05,-0.73,0.02,-0.68,-38.36,-82.96,-126.41
91700352,1006.59,-61.89,-42.97,-20.71,-12.01,9.78,14,66,266,0.05,-0.73,0.02,-0.68,-39.08,-83.07,-125.75
91720896,996.95,-49.56,-104.61,-10.43,-10.86,6.31,14,66,266,0.05,-0.73,0.02,-0.68,-36.05,-83.12,-129.94
91738700,989.26,-101.81,-127.08,-3.23,-9.38,6.12,14,66,266,0.05,-0.74,0.02,-0.67,-34.11,-82.81,-132.50
91760056,984.62,-148.32,-128.54,-0.63,-9.90,4.49,14,66,266,0.05,-0.74,0.02,-0.67,-33.45,-82.16,-133.29
91791968,981.20,-145.87,-123.54,-2.37,-10.31,3.83,14,66,266,0.06,-0.74,0.02,-0.67,-33.06,-81.24,-133.70
91812504,990.97,-83.01,-125.98,-13.31,-10.12,4.33,14,66,266,0.05,-0.75,0.02,-0.66,-31.69,-81.04,-135.65
91833044,984.74,-16.85,-137.82,-13.47,-9.54,2.63,14,66,266,0.05,-0.75,0.02,-0.66,-28.75,-81.11,-139.73
91853568,981.93,-7.20,-141.85,-10.35,-9.43,1.71,14,66,266,0.04,-0.75,0.02,-0.66,-25.30,-81.21,-144.44
91874072,992.80,-79.22,-152.10,-4.43,-9.19,1.08,14,66,266,0.04,-0.75,0.02,-0.66,-23.41,-81.02,-146.94
91895312,975.10,-131.35,-159.91,-4.71,-8.19,2.38,14,66,266,0.04,-0.75,0.02,-0.66,-23.24,-80.58,-147.12
91915868,972.90,-120.85,-155.64,-7.81,-8.10,3.38,14,66,266,0.05,-0.76,0.02,-0.65,-23.58,-80.14,-146.67
91936404,993.77,-89.84,-129.52,-9.80,-7.99,3.22,14,66,266,0.05,-0.76,0.02,-0.65,-23.49,-80.04,-146.85
91954036,1005.00,-94.97,-127.32,-7.06,-7.93,1.89,14,66,266,0.05,-0.76,0.02,-0.65,-23.46,-80.06,-146.89
91975300,984.13,-92.04,-157.96,-0.78,-7.06,-0.09,14,66,266,0.05,-0.76,0.02,-0.65,-23.03,-79.98,-147.38
91992920,977.91,-96.44,-176.64,0.97,-6.67,-0.17,14,66,266,0.05,-0.76,0.02,-0.65,-22.32,-79.76,-148.21
92014124,981.57,-85.33,-182.50,0.29,-6.39,-0.27,14,66,266,0.05,-0.76,0.02,-0.65,-21.44,-79.47,-149.25
92031776,980.47,-89.48,-177.49,-0.79,-6.32,0.40,14,66,266,0.05,-0.76,0.02,-0.65,-20.70,-79.27,-150.17
92052232,985.23,-95.46,-162.48,-1.94,-6.31,0.70,14,66,266,0.05,-0.76,0.02,-0.64,-20.40,-79.12,-150.48
92072668,989.75,-70.56,-155.76,-2.86,-5.71,1.09,14,66,266,0.05,-0.76,0.01,-0.64,-19.85,-79.14,-151.17
92093868,990.48,-71.78,-153.32,-3.32,-4.59,1.91,14,66,266,0.05,-0.76,0.01,-0.64,-19.09,-79.23,-152.15
92114368,992.43,-102.54,-154.05,-2.58,-4.10,0.82,14,66,266,0.05,-0.76,0.01,-0.64,-19.21,-79.22,-151.96
92135652,988.77,-142.09,-161.74,-0.93,-3.52,-0.43,14,66,266,0.05,-0.76,0.01,-0.64,-20.30,-79.02,-150.42
92156160,983.64,-142.09,-167.60,-0.67,-3.23,-0.36,14,66,266,0.05,-0.76,0.02,-0.64,-21.36,-78.78,-148.93
92176708,986.21,-85.57,-157.84,-1.75,-3.19,-0.02,14,66,266,0.05,-0.76,0.02,-0.64,-21.29,-78.79,-148.96
92197956,993.77,-49.93,-145.75,-1.01,-3.20,0.05,14,66,266,0.05,-0.76,0.01,-0.64,-20.22,-79.03,-150.35
92218356,998.54,-68.24,-142.46,0.61,-2.86,0.40,14,66,266,0.05,-0.76,0.01,-0.65,-19.35,-79.31,-151.42
92238820,995.36,-103.39,-149.41,2.08,-2.37,0.91,14,66,266,0.05,-0.76,0.01,-0.65,-19.68,-79.38,-150.88
92259340,993.53,-125.73,-150.27,1.58,-2.04,0.92,14,66,266,0.05,-0.76,0.01,-0.65,-20.66,-79.29,-149.47
92279872,988.77,-134.52,-154.42,0.19,-1.75,0.49,14,66,266,0.05,-0.76,0.01,-0.65,-21.84,-79.17,-147.82
92300360,991.21,-127.32,-155.27,-1.29,-1.56,0.29,14,66,266,0.06,-0.76,0.01,-0.65,-22.63,-79.04,-146.73
92320844,990.60,-95.83,-148.56,-2.59,-1.50,-0.14,14,66,266,0.06,-0.76,0.01,-0.65,-22.57,-79.07,-146.80
92342004,996.09,-74.95,-137.45,-1.75,-1.56,0.66,14,66,266,0.06,-0.76,0.01,-0.65,-22.16,-79.29,-147.35
92362400,996.95,-85.45,-141.97,-0.38,-1.37,0.60,14,66,266,0.05,-0.76,0.01,-0.65,-21.85,-79.48,-147.74
92382824,993.41,-102.91,-150.15,0.92,-1.05,0.08,14,66,266,0.05,-0.76,0.01,-0.65,-21.88,-79.52,-147.63
92403328,987.43,-106.20,-152.95,0.18,-1.29,0.24,14,66,266,0.06,-0.76,0.01,-0.65,-22.04,-79.47,-147.37
92420964,993.53,-100.95,-148.56,-1.47,-1.27,0.66,14,66,266,0.06,-0.76,0.01,-0.65,-22.14,-79.46,-147.23
92441484,996.83,-102.17,-142.82,-1.39,-1.16,0.14,14,66,266,0.06,-0.76,0.01,-0.65,-22.33,-79.51,-146.96
92459212,991.94,-100.59,-147.46,-0.74,-0.92,0.09,14,66,266,0.06,-0.76,0.01,-0.65,-22.39,-79.54,-146.86
92479724,988.16,-76.78,-161.74,-1.75,-1.14,0.92,14,66,266,0.06,-0.76,0.01,-0.65,-21.86,-79.53,-147.57
92500944,987.43,-65.67,-148.44,-3.03,-1.49,1.44,14,66,266,0.05,-0.76,0.01,-0.65,-20.88,-79.61,-148.91
92521392,995.97,-101.81,-139.77,-3.12,-1.34,1.49,14,66,266,0.05,-0.76,0.01,-0.65,-20.94,-79.69,-148.86
92541920,998.41,-130.37,-141.36,-2.44,-0.85,0.95,14,66,266,0.05,-0.76,0.01,-0.65,-22.10,-79.61,-147.32
92562420,997.80,-130.98,-138.67,-2.62,-0.98,0.76,14,66,266,0.06,-0.76,0.01,-0.65,-23.31,-79.54,-145.71
92582888,989.87,-116.46,-150.02,-1.83,-1.13,0.06,14,66,266,0.06,-0.76,0.01,-0.65,-23.96,-79.48,-144.84
92603408,984.50,-93.87,-159.18,-0.60,-0.95,-0.19,14,66,266,0.06,-0.76,0.01,-0.65,-23.58,-79.45,-145.33
92623816,988.28,-80.81,-162.23,0.16,-1.21,0.64,14,66,266,0.06,-0.76,0.01,-0.65,-22.86,-79.46,-146.26
92644992,991.09,-71.66,-147.71,-1.05,-1.15,1.40,14,66,266,0.06,-0.76,0.01,-0.65,-22.01,-79.52,-147.38
92665428,991.70,-77.88,-139.28,-1.54,-1.26,0.88,14,66,266,0.05,-0.76,0.01,-0.65,-21.50,-79.70,-148.05
92685864,993.53,-125.73,-140.14,-1.50,-1.27,0.40,14,66,266,0.06,-0.76,0.01,-0.65,-22.21,-79.70,-147.09
92706356,993.77,-143.55,-147.46,-2.50,-1.45,0.38,14,66,266,0.06,-0.76,0.01,-0.65,-23.48,-79.52,-145.41
92747456,991.58,-114.26,-144.29,-5.16,-1.59,0.52,14,66,266,0.06,-0.76,0.01,-0.65,-24.30,-79.41,-144.42
92765112,983.15,-54.93,-155.88,-4.27,-1.44,-0.07,14,66,266,0.06,-0.76,0.01,-0.65,-23.09,-79.48,-146.09
92785524,983.15,-31.37,-127.81,-1.30,-2.30,1.29,14,66,266,0.05,-0.76,0.01,-0.65,-21.44,-79.82,-148.30
92805980,995.97,-66.28,-120.36,3.88,-2.46,1.15,14,66,266,0.05,-0.76,0.01,-0.65,-20.52,-80.30,-149.43
92826412,995.85,-142.70,-142.09,4.31,-1.74,-0.07,14,66,266,0.05,-0.76,0.01,-0.65,-21.66,-80.19,-147.78
92844104,994.87,-194.70,-185.55,-0.85,-2.08,0.14,14,66,266,0.06,-0.76,0.01,-0.65,-23.09,-79.74,-145.84
92864568,1000.37,-199.95,-163.70,-6.99,-2.92,1.49,14,66,266,0.06,-0.76,0.01,-0.65,-24.78,-79.20,-143.63
92885104,1006.59,-112.79,-100.59,-10.36,-4.07,0.78,14,66,266,0.06,-0.76,0.02,-0.65,-26.38,-79.29,-141.65
92905672,1005.62,-67.38,-91.43,-7.67,-4.05,-0.20,14,66,266,0.06,-0.75,0.02,-0.65,-26.36,-79.96,-141.79
92926064,995.24,-24.54,-124.63,-0.85,-3.81,-1.91,14,66,266,0.05,-0.75,0.01,-0.66,-24.32,-80.48,-144.50
92946544,978.27,-9.64,-145.02,3.06,-4.72,-1.87,14,66,266,0.05,-0.75,0.01,-0.65,-21.45,-80.73,-148.23
92966968,990.60,-97.78,-151.86,2.96,-5.04,0.21,14,66,266,0.05,-0.76,0.01,-0.65,-20.38,-80.63,-149.56
92988184,997.07,-174.19,-154.17,-0.22,-5.26,0.47,14,66,266,0.05,-0.76,0.01,-0.65,-21.92,-80.20,-147.43
93008676,998.29,-155.03,-145.26,-3.91,-5.65,0.64,14,66,266,0.06,-0.76,0.01,-0.65,-23.43,-79.79,-145.42
93029172,1004.39,-74.10,-114.50,-5.42,-7.02,0.34,14,66,266,0.06,-0.76,0.01,-0.65,-23.60,-79.93,-145.27
93049628,1005.49,-65.43,-115.48,-3.66,-7.28,-0.21,14,66,266,0.05,-0.76,0.01,-0.65,-22.67,-80.25,-146.54
93070152,999.15,-121.46,-144.29,-2.03,-7.46,-1.13,14,66,266,0.05,-0.76,0.01,-0.65,-22.81,-80.13,-146.35
93091464,989.38,-129.15,-152.22,-4.47,-8.54,-0.56,14,66,266,0.06,-0.76,0.01,-0.65,-23.26,-79.81,-145.75
93111856,996.22,-116.70,-139.40,-6.95,-9.31,0.37,14,66,266,0.06,-0.76,0.01,-0.65,-23.40,-79.60,-145.63
93133104,1003.78,-114.62,-127.93,-8.03,-10.12,0.20,14,66,266,0.06,-0.76,0.01,-0.65,-23.59,-79.55,-145.48
93153656,1000.49,-116.33,-132.93,-6.82,-10.64,-0.43,14,66,266,0.06,-0.76,0.01,-0.65,-23.80,-79.48,-145.26
93174200,998.17,-122.56,-141.85,-5.35,-11.51,-1.00,14,66,266,0.06,-0.76,0.02,-0.65,-24.02,-79.34,-144.98
93195492,994.63,-74.22,-155.27,-6.65,-12.57,-0.66,14,66,266,0.06,-0.76,0.02,-0.65,-23.22,-79.22,-146.09
93215984,985.72,-39.43,-162.48,-8.91,-13.47,0.18,14,66,266,0.05,-0.76,0.01,-0.65,-21.19,-79.19,-148.90
93236460,978.76,1.71,-173.22,-10.67,-14.66,2.14,14,66,266,0.05,-0.76,0.01,-0.64,-18.41,-79.19,-152.76
93257044,982.30,20.51,-189.70,-10.36,-14.96,3.54,14,66,266,0.04,-0.77,0.01,-0.64,-15.50,-79.06,-156.80
